id,forward_packets,forward_total_bytes,Min_forward_inter_arrival_time_difference,Max_forward_inter_arrival_time_difference,Mean_forward_inter_arrival_time_difference,STD_forward_inter_arrival_time_difference,Mean_forward_packets,STD_forward_packets,backward_packets,backward_total_bytes,Min_backward_inter_arrival_time_difference,Max_backward_inter_arrival_time_difference,Mean_backward_inter_arrival_time_difference,STD_backward_inter_arrival_time_difference,Mean_backward_packets,STD_backward_packets,Mean_backward_TTL_value,Total_packets,Minimum_packet_size,Maximum_packet_size,Mean_packet_size,class,Maximum_backward_packet,Maximum_forward_packet,Minimum_backward_packet,Minimum_forward_packet
2248,30,1765,0.0012510000005931943,10.070190999999795,4.7022264137931105,4.9173635053022,58.833333333333336,116.04817172588089,49,40849,3.099999958067201e-05,6373.915748,132.86276057142857,910.1642397517595,833.6530612244898,677.0568831045023,64,79,20,1440,539.4177215189874,normal,1440.0,433.0,20.0,20.0
2249,11,906,0.00036100000033911783,5.584838999999192,0.6834517000000233,1.7292789659488745,82.36363636363636,155.3990171959094,13,6535,3.099999958067201e-05,6374.670605,490.8771816923077,1767.8606301326854,502.6923076923077,655.937927019443,64,24,20,1440,310.0416666666667,normal,1440.0,537.0,20.0,20.0
2250,11,834,0.0017159999997602426,65.05459800000062,6.548518299999978,20.5570548709119,75.81818181818181,80.19827701617808,16,4266,8.299999990413198e-05,6374.594044,402.503799625,1592.6399847459747,266.625,486.97595765431106,64,27,20,1440,188.88888888888889,normal,1440.0,249.0,20.0,20.0
2251,11,2081,0.001299999999901047,0.38925600000038685,0.10723149999994348,0.11960599650098314,189.1818181818182,367.42994384829825,14,7093,4.200000057608122e-05,6374.681706,455.40390114285714,1703.6853510632832,506.64285714285717,631.5780732715177,77.64285714285714,25,20,1440,366.96,normal,1440.0,1195.0,20.0,20.0
2252,4,92,0.00791399999980058,5.8735539999997854,1.9646360000000034,3.385223045710685,23.0,6.0,3,64,0.005175000000235741,6375.421799,2127.101107666667,3679.154813266116,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2253,17,1094,0.002450999999382475,10.080597000000125,7.498049687499986,4.397880914480224,64.3529411764706,176.96643084794025,16,912,0.005085999999209889,6378.302219,406.141328125,1592.5811729363575,57.0,146.93672107407326,64,33,20,751,60.78787878787879,normal,608.0,751.0,20.0,20.0
2254,17,1095,0.005410999999185151,10.266227000000072,7.496615312499955,4.444230812543334,64.41176470588235,177.20893700076522,16,912,0.008711999999832187,6378.326738,406.1417501875,1592.5876913882094,57.0,146.93672107407326,64,33,20,752,60.81818181818182,normal,608.0,752.0,20.0,20.0
2255,17,1095,0.0037069999998493586,10.281566999999995,7.496689562500023,4.41939116970395,64.41176470588235,177.20893700076522,16,912,0.00685200000043551,6378.330687,406.1419853125,1592.5886232305108,57.0,146.93672107407326,64,33,20,752,60.81818181818182,normal,608.0,752.0,20.0,20.0
2256,4,92,0.0105199999998149,6.006686000000627,2.0147159999999835,3.4571571820210685,23.0,6.0,3,64,0.01898299999993469,6378.341579,2128.123923,3680.7976811036106,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2257,4,92,0.01265499999954045,5.987245000000257,2.005435000000034,3.448349122797942,23.0,6.0,3,64,0.011576999999306281,6378.36979,2128.1238989999997,3680.822127846393,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2258,18,3175,0.0,10.118070999999873,7.03462888235299,4.638225288894946,176.38888888888889,451.51667793949355,18,686,5.300000066199573e-05,6381.681022,361.18123055555554,1502.5254087148703,38.111111111111114,65.88839841543908,64,36,20,1480,107.25,normal,299.0,1480.0,20.0,20.0
2259,17,1374,0.00833500000044296,10.066236000000572,7.4742015625000136,4.440809318995971,80.82352941176471,244.87043392734188,17,1731,0.0068709999995917315,6381.682571,382.4273104705882,1545.978674736985,101.82352941176471,335.0511593947478,64,34,20,1402,91.32352941176471,normal,1402.0,1031.0,20.0,20.0
2260,4,92,0.007407000000057451,6.657709999999497,2.2242443333331416,3.839493895561271,23.0,6.0,3,64,0.004184000000350352,6381.756529,2129.473904666667,3682.5862808912607,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2261,17,722,0.0011769999991884106,10.21844499999952,7.464343249999956,4.406561145369436,42.470588235294116,86.76557327582381,16,880,0.005528000000595057,6384.851299,406.5163206875,1594.2276243900105,55.0,138.93691614062357,64,33,20,576,48.54545454545455,normal,576.0,379.0,20.0,20.0
2262,17,722,0.0008929999994506943,10.115449999999328,7.505240125,4.392894174572445,42.470588235294116,86.76557327582381,16,880,0.0038789999998698477,6385.200537,406.5795950625,1594.3038368367204,55.0,138.93691614062357,64,33,20,576,48.54545454545455,normal,576.0,379.0,20.0,20.0
2263,4,92,0.010495999999875494,6.1438459999999395,2.0701120000000324,3.5280304766352915,23.0,6.0,3,64,0.00587199999972654,6385.313926,2130.48999,3684.786897891725,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2264,17,722,0.002478000000337488,10.120859999999993,7.484885312500012,4.380941177901239,42.470588235294116,86.76557327582381,16,880,0.011843000000226311,6385.541363,406.580515875,1594.3944472803366,55.0,138.93691614062357,64,33,20,576,48.54545454545455,normal,576.0,379.0,20.0,20.0
2265,4,92,0.009183000000120956,5.8299419999993916,1.9512869999998657,3.3590149100172573,23.0,6.0,3,64,0.005545999999412743,6385.632651,2130.4906533333333,3685.062218912776,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2266,4,92,0.009744999999384163,6.369005999999899,2.14124166666655,3.66139368468681,23.0,6.0,3,64,0.042410999999447085,6391.135248,2132.5162946666665,3688.0735561725282,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2267,11,2721,0.0,0.40078300000004674,0.10649819999998726,0.13317972154262234,247.36363636363637,446.68428956641685,14,7093,3.5999999454361387e-05,6394.440751,456.81257642857145,1708.9669509607004,506.64285714285717,633.4894337219546,64,25,20,1480,392.56,normal,1440.0,1480.0,20.0,20.0
2268,9,2473,0.0,0.5196489999998448,0.15318149999995967,0.17849661893941077,274.77777777777777,484.95329099248767,10,879,6.399999983841553e-05,6394.442991,639.5561263,2022.0611363052276,87.9,160.10097508204697,64,19,20,1480,176.42105263157896,normal,527.0,1480.0,20.0,20.0
2269,10,886,0.0022209999997357954,5.452099000000089,0.6902002222223018,1.7888379274356307,88.6,162.347501092906,13,6535,3.999999989900971e-05,6394.579529,492.36070307692313,1773.3967345459548,502.6923076923077,656.9456325317676,64,23,20,1440,322.6521739130435,normal,1440.0,537.0,20.0,20.0
2270,12,893,0.0010720000000219443,65.56834700000036,5.996039909090872,19.75796400232498,74.41666666666667,78.4769315651344,16,4283,0.00010300000030838419,6396.530647,403.90359475,1598.1174974422338,267.6875,485.0119886834414,64,28,20,1440,184.85714285714286,normal,1440.0,257.0,20.0,20.0
2271,24,3338,0.0,10.486767000000327,5.536243478260866,5.022468022880604,139.08333333333334,333.9839773124592,26,5169,6.299999949987978e-05,6430.204732,252.21152688461538,1260.0780267673397,198.80769230769232,426.5416293147265,64,50,20,1480,170.14,normal,1440.0,1480.0,20.0,20.0
2272,21,2701,0.0006109999994805548,65.55509299999994,10.059469900000021,23.677921908963228,128.61904761904762,242.21529187697382,24,2629,4.199999966658652e-05,6441.97256,276.79749995833333,1313.3584908496143,109.54166666666667,237.9263640501929,64,45,20,1161,118.44444444444444,normal,1161.0,1042.0,20.0,20.0
2273,15,1435,0.0023169999994934187,10.056767000000036,4.397212857142871,5.064101371808198,95.66666666666667,207.3274382870407,18,3574,0.0022810000000390573,6447.831514,361.6267248888889,1518.9238724377874,198.55555555555554,446.94284701372277,64,33,20,1440,151.78787878787878,normal,1440.0,816.0,20.0,20.0
2274,4,92,0.00964300000032381,5.749315999999453,1.9278403333334306,3.3095034140080055,23.0,6.0,3,64,0.006964999999581778,6570.980969,2192.2469013333334,3792.096027275322,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2275,40,3452,0.0,10.097090999999637,4.93768007692308,5.0114819483700925,86.3,288.6453062506176,68,54746,3.0000000151630957e-05,6576.74958,99.54866026470589,797.2121637192947,805.0882352941177,683.5442257207959,64,108,20,1480,538.8703703703703,normal,1440.0,1480.0,20.0,20.0
2276,4,92,0.011255000000346627,6.117142999999487,2.048034666666657,3.523951890158159,23.0,6.0,3,64,0.00943100000040431,6577.842816,2194.6579453333334,3795.950677689283,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2277,4,92,0.010323999999855005,6.11749300000065,2.046846666666776,3.5252833385578577,23.0,6.0,3,64,0.008285000000796572,6577.84401,2194.6579196666667,3795.9517343622897,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2278,4,92,0.008343999999851803,6.1231580000003305,2.0469443333331583,3.530104621082132,23.0,6.0,3,64,0.0040949999993245,6577.843981,2194.6583093333334,3795.9513756456754,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2279,4,92,0.006603000000723114,6.134494999999333,2.052010666666623,3.535537597073536,23.0,6.0,3,64,0.008370999999897322,6577.843922,2194.6633816666667,3795.946934494994,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2280,17,836,0.0015899999998509884,10.101630999999543,7.473152437500005,4.393190436949344,49.1764705882353,114.4040183374898,16,975,0.00508700000045792,6577.903011,418.5918865625,1642.4877463422995,60.9375,162.68639310034504,64,33,20,671,54.878787878787875,normal,671.0,493.0,20.0,20.0
2281,4,92,0.007069999999657739,5.953167000000576,1.9895706666666229,3.432575186899774,23.0,6.0,3,64,0.003831999999420077,6577.998487,2194.652849333333,3796.0898424821376,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2282,4,92,0.00585399999999936,5.869166999999834,1.9628550000000662,3.382967612175978,23.0,6.0,3,64,0.003971000000092317,6578.07872,2194.6517016666667,3796.160287507208,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2283,4,92,0.026240000000143482,6.010258000000249,2.0410740000000565,3.4375472066514425,23.0,6.0,3,64,0.020894000000225788,6581.206783,2195.7470206666667,3797.9207433503198,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2284,17,744,0.0022260000005189795,10.091402000000016,7.509404750000044,4.4103398970768986,43.76470588235294,92.09881202529482,16,720,0.005199000000175147,6581.308134,418.8345486875,1643.3311271892314,45.0,98.93836465193873,64,33,20,416,44.36363636363637,normal,416.0,401.0,20.0,20.0
2285,4,92,0.021010999999816704,5.869364000000132,1.9930906666665276,3.357122777511109,23.0,6.0,3,64,0.018724000000474916,6581.348992,2195.746993,3798.0438700904083,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2286,4,92,0.02548800000022311,5.87090999999964,1.9931196666666438,3.358387885340281,23.0,6.0,3,64,0.022375999999894702,6581.350213,2195.749144,3798.0430638886855,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2287,4,92,0.01009299999986979,5.695657999999639,1.9074176666666365,3.280713929335878,23.0,6.0,3,64,0.013426000000436034,6583.498398,2196.4039566666665,3799.3362989205266,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2288,22,4439,0.0,10.114308999999594,4.416085333333329,4.9793942351942535,201.77272727272728,429.3312553726165,26,4326,4.799999987881165e-05,6584.020666,256.79391176923076,1290.5149052442234,166.3846153846154,386.2275056930127,64,48,20,1480,182.60416666666666,normal,1440.0,1480.0,20.0,20.0
2289,26,2071,0.0017619999998714775,10.075170000000071,4.8267117199999845,5.037083212242207,79.65384615384616,207.3761687962611,42,29763,0.0,6585.814671,159.67798766666667,1015.7692123817066,708.6428571428571,683.3841479930765,64,68,20,1440,468.1470588235294,normal,1440.0,791.0,20.0,20.0
2290,51,3325,0.0009810000001380104,10.10614700000042,2.649100679999992,4.372861419262119,65.19607843137256,180.57397593317182,137,132940,2.89999998130952e-05,6585.8196,49.038437532846714,562.5889109137369,970.3649635036496,632.0542823383457,64,188,20,1440,724.813829787234,normal,1440.0,786.0,20.0,20.0
2291,50,4845,7.699999969190685e-05,7.380385999999817,0.24731079591836125,1.1205803127302838,96.9,232.25023890060427,237,287594,2.9999999242136255e-05,6585.823932,27.839360316455696,427.7922147339727,1213.4767932489451,493.3779927589249,64,287,20,1440,1018.9512195121952,normal,1440.0,794.0,20.0,20.0
2292,31,2929,0.0014970000001994777,10.07584400000087,4.021334533333326,4.9217712750884965,94.48387096774194,228.78736430256836,61,51083,3.099999958067201e-05,6585.853707,109.94236181967213,842.9841180244651,837.4262295081967,673.5212557649633,64,92,20,1440,587.0869565217391,normal,1440.0,791.0,20.0,20.0
2293,39,3865,0.0016089999999167048,10.06765600000017,3.4850278421052665,4.752452022032445,99.1025641025641,235.01083904138673,99,86446,2.9999999242136255e-05,6585.853627,67.86138334343434,661.7760151698645,873.1919191919192,658.2135637042421,64,138,20,1440,654.427536231884,normal,1440.0,793.0,20.0,20.0
2294,70,3717,0.0007330000007641502,10.076117000000522,1.9195295217391306,3.9177091630799303,53.1,155.8641316539244,231,240737,0.0,6585.855543,29.083525935064934,433.2857261097028,1042.1515151515152,602.2383021657793,64,301,20,1440,812.1395348837209,normal,1440.0,794.0,20.0,20.0
2295,47,6341,0.0,66.36024200000065,5.507610434782612,17.181876221355566,134.91489361702128,238.72303670073165,65,16233,4.199999966658652e-05,6587.410383,105.24215167692309,816.7081607560646,249.73846153846154,471.9136334159527,64,112,20,1480,201.55357142857142,normal,1440.0,1480.0,20.0,20.0
2296,4,92,0.007223999999951047,5.655344999999215,1.8921016666666521,3.2590659537573017,23.0,6.0,3,64,0.007034000000203378,6587.569569,2197.7445350000003,3801.7010472135266,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2297,4,92,0.006116000000474742,5.580882999999631,1.8652880000002672,3.217799953736318,23.0,6.0,3,64,0.005414999999629799,6587.641151,2197.743219,3801.764152028739,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2298,17,890,0.0006769999999960419,10.118572999999742,7.47682387499998,4.383070322546368,52.35294117647059,127.49752016042831,16,994,0.003145000000586151,6587.64491,419.204351625,1644.9222264290727,62.125,167.4363062978477,64,33,20,690,57.09090909090909,normal,690.0,547.0,20.0,20.0
2299,17,1435,0.0019210000000384753,10.100871999999981,7.460420750000026,4.399945163750061,84.41176470588235,259.66422039422605,16,1012,0.004583000000820903,6587.918511,419.2050248125,1644.995047712424,63.25,171.93622848796778,64,33,20,1092,74.15151515151516,normal,708.0,1092.0,20.0,20.0
2300,4,92,0.007673999999497028,6.289964999999938,2.1041606666664543,3.6250146601572912,23.0,6.0,3,64,0.005884999999580032,6587.94279,2198.08,3801.733994239857,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2301,4,92,0.006194999999934225,6.26232600000003,2.091948999999962,3.6116524696304078,23.0,6.0,3,64,0.0039029999998092535,6587.968242,2198.0791366666667,3801.7567740462755,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2302,4,92,0.009105999999519554,6.024752000000262,2.016617333333064,3.4711481516553753,23.0,6.0,3,64,0.013685000000805303,6588.208713,2198.0831796666666,3801.9614265839455,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
2303,4,92,0.00784899999962363,6.333620999999766,2.1197339999998803,3.649336536275914,23.0,6.0,3,64,0.013619999999718857,6589.949781,2198.7670656666664,3802.8770987743205,21.333333333333332,2.309401076758503,64,7,20,32,22.285714285714285,normal,24.0,32.0,20.0,20.0
