,# forward packets,# forward total bytes,Min forward inter arrival time difference,Max forward inter arrival time difference,Mean forward inter arrival time difference,STD forward inter arrival time difference,Mean forward packets,STD forward packets,# backward packets,# backward total bytes,Min backward inter arrival time difference,Max backward inter arrival time difference,Mean backward inter arrival time difference,STD backward inter arrival time difference,Mean backward packets,STD backward packets,Mean backward TTL value,# Total packets,Minimum packet size,Maximum packet size,Mean packet size,Label,Maximum backward packet,Maximum forward packet,Minimum backward packet,Minimum forward packet
1176,84,3485,0.0003830000000561995,66.82206499999984,2.479284903614458,12.336217721445388,41.48809523809524,59.259755113961816,177,142692,3.0000000151630957e-05,3500.368799,20.938577966101693,263.15439389085077,806.1694915254237,,64.0,261,20,20,560.0651340996169,normal,20.0,0.0,20.0,20.0
1177,10,1339,0.0026910000001407752,0.28456599999981336,0.08329677777778165,0.11416573786905045,133.9,141.1621408168635,13,6617,3.999999989900971e-05,3503.701386,269.5701196153846,971.7355146343322,509.0,,64.0,23,20,20,345.9130434782609,normal,20.0,0.0,20.0,20.0
1178,25,2274,0.004200000000309956,10.111112999999932,5.583971958333318,4.862470798720741,90.96,37.55067775686612,25,5099,7.80000000304426e-05,3503.804118,145.5114694,699.6606884252061,203.96,,64.0,50,20,20,147.46,normal,20.0,0.0,20.0,20.0
1179,13,1548,0.059021000000029744,4.75144999999975,0.8030470833333538,1.3490347289575113,119.07692307692308,108.08044622938442,15,6366,7.499999992433004e-05,3503.89488,234.22782633333333,904.5271171418353,424.4,,64.0,28,20,20,282.64285714285717,normal,20.0,0.0,20.0,20.0
1180,9,780,0.0004930000000058499,4.961147999999866,0.7529147500000022,1.706965496803958,86.66666666666667,101.07698599961039,9,2753,0.00010900000006586197,3503.827777,389.9787616666667,1167.6946094558377,305.8888888888889,,64.0,18,20,20,196.27777777777777,normal,20.0,0.0,20.0,20.0
1181,10,562,0.0007529999998041603,4.630485000000135,0.6777447777778131,1.4910172182846622,56.2,98.77805491216864,11,3656,4.4999999772699084e-05,3503.911499,319.0810133636364,1056.2897293783171,332.3636363636364,,64.0,21,20,20,200.85714285714286,normal,20.0,0.0,20.0,20.0
1182,30,1398,0.0008659999998599233,10.089550999999574,4.61295075862069,4.942227553141824,46.6,81.92758628865533,46,26201,3.100000003541936e-05,3504.045428,79.0824207826087,516.2245941014496,569.5869565217391,,68.15217391304348,76,20,20,363.14473684210526,normal,20.0,0.0,20.0,20.0
1183,30,2135,0.0015880000000834116,64.78924099999995,4.049532310344822,14.58967509896353,71.16666666666667,116.98419791123467,73,73923,2.89999998130952e-05,3504.045343,49.60908587671233,410.03251139078975,1012.6438356164383,,64.0,103,20,20,738.4271844660194,normal,20.0,0.0,20.0,20.0
1184,8,488,0.10365199999978358,4.07668300000023,1.0648724285714317,1.4421185571888953,61.0,114.83333333333334,10,3645,3.90000000152213e-05,3504.127719,351.1483056,1107.8448026129454,364.5,,64.0,18,20,20,229.61111111111111,normal,20.0,0.0,20.0,20.0
1185,9,934,0.09197600000015882,1.7349600000002283,0.516996249999977,0.5552442231695676,103.77777777777777,86.55888183919963,12,3685,8.399999978792039e-05,3504.13038,292.347037,1011.4496064043406,307.0833333333333,,64.0,21,20,20,219.95238095238096,normal,20.0,0.0,20.0,20.0
1186,21,1763,0.0011979999999311985,67.52890200000002,10.388045149999993,24.16891016914241,83.95238095238095,7.805000137888,23,1302,0.0004380000000310247,3505.667115,161.45254239130435,729.3671733750089,56.608695652173914,,64.0,44,20,20,69.6590909090909,normal,20.0,0.0,20.0,20.0
1187,24,1964,0.0004930000000058499,10.126181000000088,5.699284478260858,4.9757518482548,81.83333333333333,43.053864712319,25,6548,3.299999980299617e-05,3505.66846,145.46942944,700.0587382383621,261.92,,64.0,49,20,20,173.71428571428572,normal,20.0,0.0,20.0,20.0
1188,4,92,0.00769399999990128,5.8109770000000935,1.9429273333333488,3.3498294924253664,23.0,0.9428090415820625,3,64,0.007007000000157859,3505.667037,1170.4959483333334,2022.319569139022,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1189,4,92,0.01177800000004936,5.806712999999945,1.9438453333333807,3.345341590773017,23.0,0.9428090415820625,3,64,0.010843999999906373,3505.668432,1170.497241,2022.3196540375636,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1190,17,786,0.001336000000264903,10.275982999999997,7.503471000000019,4.448943649587932,46.23529411764706,27.176470588235297,17,2188,3.100000003541936e-05,3505.668395,213.27757811764707,848.4406322673622,128.7058823529412,,64.0,34,20,20,87.47058823529412,normal,20.0,0.0,20.0,20.0
1191,22,1312,0.0037380000003395253,10.097895999999764,7.554921047619051,4.31406210470313,59.63636363636363,34.22334977325712,23,4152,7.899999991423101e-05,3505.673562,159.31824308695653,729.4931284623932,180.52173913043478,,64.0,45,20,20,121.42222222222222,normal,20.0,0.0,20.0,20.0
1192,22,1312,0.0019330000000081782,10.106315999999879,7.507726952380965,4.310851375841344,59.63636363636363,34.22334977325712,23,4152,7.599999980811845e-05,3505.706315,159.27651330434782,729.5093280144113,180.52173913043478,,64.0,45,20,20,121.42222222222222,normal,20.0,0.0,20.0,20.0
1193,10,1060,0.009345999999823107,10.090783999999985,2.632822888888869,4.341570733630435,106.0,106.13753746674233,11,3912,8.499999967170879e-05,3505.709368,320.85413963636364,1056.3044182035983,355.6363636363636,,64.0,21,20,20,236.76190476190476,normal,20.0,0.0,20.0,20.0
1194,11,586,0.0024990000001707813,6.630083999999897,0.7904749999999694,2.0586992624876004,53.27272727272727,105.84868387254998,14,6057,7.400000004054164e-05,3505.758351,250.9723177857143,936.7936278270571,432.64285714285717,,64.0,25,20,20,265.72,normal,20.0,0.0,20.0,20.0
1195,11,1502,0.025816999999733525,10.044851999999992,1.8995735999999852,3.539823593564233,136.54545454545453,122.5981090844586,13,5781,5.999999984851456e-05,3505.76526,271.13342723076926,971.8910095678968,444.6923076923077,,64.0,24,20,20,303.4583333333333,normal,20.0,0.0,20.0,20.0
1196,12,1845,0.0033939999998437997,9.735123999999814,1.0752003636363374,2.8787201629803,153.75,119.96466278642356,15,7033,7.199999981821747e-05,3506.189344,234.53273713333334,905.0801247658743,468.8666666666667,,64.0,27,20,20,328.81481481481484,normal,20.0,0.0,20.0,20.0
1197,4,92,0.005811999999878026,6.974545000000035,2.330270999999963,4.022059936399693,23.0,0.9428090415820625,3,64,0.006503999999949883,3508.001575,1171.6619323333332,2023.3324847582549,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1198,4,92,0.008488999999826774,6.966363000000001,2.3288356666666914,4.016216793382695,23.0,0.9428090415820625,3,64,0.008316999999806285,3508.003996,1171.6606236666667,2023.335706155428,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1199,20,1935,0.00048000000015235855,67.48097099999995,10.909584473684223,24.633164139175985,96.75,46.87506871106075,25,6241,3.999999989900971e-05,3509.177696,148.65765108,700.4495564657207,249.64,,64.0,45,20,20,181.6888888888889,normal,20.0,0.0,20.0,20.0
1200,9,776,0.0009749999999257852,6.70904100000007,1.3789522499999975,2.425591413532094,86.22222222222223,106.73384024910277,9,2897,0.00021900000001551234,3509.202453,391.134923,1169.2777006605104,321.8888888888889,,64.0,18,20,20,204.05555555555554,normal,20.0,0.0,20.0,20.0
1201,10,1729,0.002595999999812193,9.804810000000089,1.2633598888888729,3.205062100900562,172.9,104.01018704081089,11,3838,9.099999988393392e-05,3509.206292,320.05060036363636,1057.7274177597922,348.90909090909093,,64.0,21,20,20,265.0952380952381,normal,20.0,0.0,20.0,20.0
1202,10,1066,0.032177000000046974,9.793100000000322,1.2626197777777735,3.202383048725937,106.6,104.61142762124334,13,4971,8.699999989403295e-05,3509.223615,270.8121666923077,973.025424343223,382.38461538461536,,64.0,23,20,20,262.4782608695652,normal,20.0,0.0,20.0,20.0
1203,33,5144,0.0,10.112349999999878,6.0671011875000005,4.672855106078936,155.87878787878788,22.584399806912028,36,5530,5.000000010113581e-05,3509.24343,102.87061197222222,583.9690804323053,153.61111111111111,,64.0,69,20,20,154.69565217391303,normal,20.0,0.0,20.0,20.0
1204,8,771,0.0005759999999099819,6.677919000000202,1.0458851428571247,2.485624393601121,96.375,1.5163507931514917,7,331,5.000000010113581e-05,3509.746283,502.41830600000003,1326.1092589130908,47.285714285714285,,64.0,15,20,20,73.46666666666667,normal,20.0,0.0,20.0,20.0
1205,10,577,0.0026130000001103326,6.365757999999914,0.8154632222222568,2.0838378961758894,57.7,117.86666666666667,10,4046,0.00020899999981338624,3509.776232,351.6950312,1109.6385328744834,404.6,,64.0,20,20,20,231.15,normal,20.0,0.0,20.0,20.0
1206,15,4042,0.0,10.012984999999844,1.1312342857142994,2.7320057644189983,269.46666666666664,105.46257428663212,18,8187,4.4999999772699084e-05,3509.908871,195.87344027777777,827.0778357055718,454.8333333333333,,64.0,33,20,20,370.57575757575756,normal,20.0,0.0,20.0,20.0
1207,13,2196,0.0,9.755353999999897,1.0721049166666792,2.763072647833271,168.92307692307693,111.04166002188849,16,7201,4.099999978279811e-05,3509.9292,220.17269325,877.2719028233817,450.0625,,64.0,29,20,20,324.0344827586207,normal,20.0,0.0,20.0,20.0
1208,9,1682,0.0006900000003042805,0.28492099999994025,0.19048237499998777,0.11052104274870399,186.88888888888889,19.091883092036785,9,666,7.300000015675323e-05,3511.403428,390.32171833333337,1170.4056495518935,74.0,,64.0,18,20,20,130.44444444444446,normal,20.0,0.0,20.0,20.0
1209,53,4822,0.0007829999999557913,67.69505200000003,5.494682442307687,16.669122100008657,90.98113207547169,59.62723630120221,90,52427,3.0000000151630957e-05,3511.403345,42.189981466666666,370.0222722969208,582.5222222222222,,64.0,143,20,20,400.34265734265733,normal,20.0,0.0,20.0,20.0
1210,7,721,0.03173400000014226,10.035575999999764,1.8968828333333174,3.99443281842138,103.0,8.126236169698386,8,332,0.004641999999876134,3511.410314,440.3453795,1240.902395759947,41.5,,64.0,15,20,20,70.2,normal,20.0,0.0,20.0,20.0
1211,14,2281,0.00035299999990456854,9.386320999999953,0.8602879999999948,2.5664775693509254,162.92857142857142,128.50735344406047,19,10739,3.90000000152213e-05,3511.606402,185.40876599999999,805.4785244338807,565.2105263157895,,64.0,33,20,20,394.54545454545456,normal,20.0,0.0,20.0,20.0
1212,10,805,0.001427000000148837,9.790661,1.2419959999999972,3.2092042806783136,80.5,78.10825820615896,11,2937,7.300000015675323e-05,3511.606321,320.2519653636364,1058.4566553463437,267.0,,64.0,21,20,20,178.1904761904762,normal,20.0,0.0,20.0,20.0
1213,8,1296,0.005330999999841879,4.741449999999986,0.8306017142856815,1.7339043414306268,162.0,18.50262744104799,9,651,0.0038319999998748244,3514.229797,391.1007621111111,1171.1745090382929,72.33333333333333,,64.0,17,20,20,114.52941176470588,normal,20.0,0.0,20.0,20.0
1214,437,26032,0.00032000000010157237,67.01837599999999,1.7253616055045877,8.876861149684464,59.56979405034325,26.226548395012614,1051,914199,0.0,3514.443722,4.059628757373929,108.53873321762879,869.837297811608,,64.0,1488,20,20,631.8756720430108,normal,20.0,0.0,20.0,20.0
1215,24,1919,0.0014540000001943554,67.53510000000006,8.94593391304348,22.644360041622598,79.95833333333333,36.9787868143887,27,5631,0.0,3515.543836,137.8250002962963,675.3729926174678,208.55555555555554,,64.0,51,20,20,148.0392156862745,normal,20.0,0.0,20.0,20.0
1216,23,2667,0.0,10.094814000000042,5.894425636363642,4.776164135294946,115.95652173913044,44.78483746388577,25,5985,4.799999987881165e-05,3515.737274,145.81486124,702.083359242075,239.4,,64.0,48,20,20,180.25,normal,20.0,0.0,20.0,20.0
1217,16,1569,0.05425500000001193,10.089253000000099,4.163083466666679,4.951996154022485,98.0625,48.9020163410065,19,4322,5.6999999742402e-05,3515.755969,188.32317289473684,805.7881042070348,227.47368421052633,,64.0,35,20,20,168.31428571428572,normal,20.0,0.0,20.0,20.0
1218,11,1609,0.0009379999996781407,5.636512999999923,1.1132372999999915,2.0491949924896153,146.27272727272728,93.94839448572966,11,3488,4.3000000005122274e-05,3515.735551,320.62163972727274,1059.7014174860713,317.09090909090907,,64.0,22,20,20,231.6818181818182,normal,20.0,0.0,20.0,20.0
1219,24,1945,0.002215999999862106,10.098477000000003,5.744944000000013,4.94700427577479,81.04166666666667,38.53076923076923,26,5529,4.4999999772699084e-05,3515.752734,140.30170123076923,688.4771653898405,212.65384615384616,,64.0,50,20,20,149.48,normal,20.0,0.0,20.0,20.0
1220,5,313,0.03237200000012308,0.439122999999654,0.17980050000005576,0.1916009697685169,62.6,0.5773502691896257,4,84,0.029873999999836087,3516.02671,879.178121,1757.8990674595561,21.0,,64.0,9,20,20,44.111111111111114,normal,20.0,0.0,20.0,20.0
1221,5,149,0.004676999999901454,0.05639400000018213,0.02227824999999939,0.02337820070614312,29.8,66.5,5,765,0.006343999999899097,3519.984581,704.0131466,1574.175887597198,153.0,,64.0,10,20,20,91.4,normal,20.0,0.0,20.0,20.0
1222,4,92,0.017800999999963096,0.15280799999982264,0.06324033333339685,0.07757064434630707,23.0,0.9428090415820625,3,64,0.013118999999733205,3522.433195,1174.2007903333333,2033.6289176869916,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1223,17,1547,0.0019659999998111743,10.118438999999853,4.198735687500005,4.860884765961909,91.0,46.780695997446855,19,4151,3.500000002532033e-05,3523.935139,189.0044802631579,807.6038177586398,218.47368421052633,,64.0,36,20,20,158.27777777777777,normal,20.0,0.0,20.0,20.0
1224,11,1310,0.0027420000001256994,5.264432999999826,0.8445229000000382,1.6020034783037205,119.0909090909091,133.0570312686245,13,6252,8.800000023256871e-05,3523.952688,271.72003461538463,977.1754470794187,480.9230769230769,,64.0,24,20,20,315.0833333333333,normal,20.0,0.0,20.0,20.0
1225,10,1355,0.0017119999997703417,4.920317999999952,0.9764296666666673,1.6787880612879575,135.5,113.36050477742458,13,5365,5.400000009103678e-05,3524.030587,271.74661592307694,977.1908848734145,412.6923076923077,,64.0,23,20,20,292.17391304347825,normal,20.0,0.0,20.0,20.0
1226,21,1765,0.0008419999999205174,68.09830000000011,10.5941777,24.13849428313484,84.04761904761905,52.892316848917964,23,6879,5.499999997482519e-05,3523.946636,162.4261845652174,733.1372816884619,299.0869565217391,,64.0,44,20,20,196.45454545454547,normal,20.0,0.0,20.0,20.0
1227,23,1846,0.005951999999979307,10.122092000000066,6.2133986818181794,4.775935689804633,80.26086956521739,30.60820719157503,23,3762,8.699999989403295e-05,3524.028222,159.15720582608697,733.5312419646516,163.56521739130434,,64.0,46,20,20,121.91304347826087,normal,20.0,0.0,20.0,20.0
1228,4,92,0.011825999999928172,6.4110530000002655,2.1622306666666495,3.6796798878731463,23.0,0.9428090415820625,3,64,0.00791899999967427,3530.156492,1178.8611193333334,2036.2840475883424,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1229,4,92,0.018165999999837368,8.74036500000011,2.9402966666666543,5.023055122016421,23.0,0.9428090415820625,3,64,0.014287999999851309,3530.156417,1179.6395963333332,2035.6119627708626,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1230,17,791,0.003748000000086904,10.100374000000102,7.9003698749999955,3.967347885413685,46.529411764705884,14.426862964622629,16,1214,0.010561999999936234,3530.158609,228.5317520625,880.4404404907273,75.875,,64.0,33,20,20,60.75757575757576,normal,20.0,0.0,20.0,20.0
1231,17,791,0.009346999999706895,10.442097000000103,7.895039749999995,3.994640945686405,46.529411764705884,14.426862964622629,16,1214,0.016172000000096887,3530.205442,228.532449625,880.4528272559841,75.875,,64.0,33,20,20,60.75757575757576,normal,20.0,0.0,20.0,20.0
1232,4,92,0.012600000000020373,6.142797999999857,2.0569559999999,3.538443258828342,23.0,0.9428090415820625,3,64,0.01261099999965154,3530.209445,1178.7895553333333,2036.3916690130934,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1233,55,2116,0.0010390000002189481,10.11756000000014,2.467374111111111,4.310528379903829,38.472727272727276,74.07697232017559,129,114692,0.0,3531.474443,28.408478759689924,310.8521492258565,889.0852713178294,,64.0,184,20,20,634.8260869565217,normal,20.0,0.0,20.0,20.0
1234,8,1236,0.005454999999983556,2.378610999999637,0.46734914285713913,0.8511156587011035,154.5,27.93071785686863,9,891,0.005515999999715859,3533.145566,392.9244253333334,1177.5831643256809,99.0,,64.0,17,20,20,125.11764705882354,normal,20.0,0.0,20.0,20.0
1235,62,2255,0.0005049999999755528,10.106803000000127,2.1506560327868818,4.126489585831704,36.37096774193548,72.43613540009643,146,130268,2.900000026784255e-05,3533.551324,25.100604267123288,292.3779201648272,892.2465753424658,,65.3082191780822,208,20,20,637.1298076923077,normal,20.0,0.0,20.0,20.0
1236,21,9494,0.0,5.900254000000132,0.5521650499999851,1.2983970336405295,452.0952380952381,85.33311407728375,22,9043,6.899999971210491e-05,3534.646089,161.16529095454547,753.478675090562,411.04545454545456,,64.0,43,20,20,431.09302325581393,normal,20.0,0.0,20.0,20.0
1237,10,1356,0.004707999999936874,4.7319379999999,0.6139278888888637,1.5484556868350465,135.6,113.98226660578266,13,5393,7.999999979801942e-05,3535.324265,272.3700865384616,980.3966758712161,414.84615384615387,,64.0,23,20,20,293.4347826086956,normal,20.0,0.0,20.0,20.0
1238,24,2059,0.0007310000000870787,10.104829999999765,5.7600003913043425,4.97562692913002,85.79166666666667,28.7,26,4251,7.000000005064066e-05,3535.326696,141.0678555,692.3133649020266,163.5,,64.0,50,20,20,126.2,normal,20.0,0.0,20.0,20.0
1239,17,1589,0.002593999999589869,10.094505000000026,4.0067088125000225,4.829688344415921,93.47058823529412,68.19238554706055,19,5877,6.800000028306386e-05,3535.762945,189.45531047368422,810.3586021238145,309.3157894736842,,64.0,36,20,20,207.38888888888889,normal,20.0,0.0,20.0,20.0
1240,11,1357,0.002308999999968364,9.789282000000185,1.2532206999999744,3.044118795912939,123.36363636363636,117.24651620466246,13,5540,9.49999998738349e-05,3535.672567,272.9294244615385,980.3361837326678,426.15384615384613,,64.0,24,20,20,287.375,normal,20.0,0.0,20.0,20.0
1241,10,559,0.0027039999999942665,5.254875000000084,0.6890412222222343,1.7160437799601103,55.9,83.05291054751316,11,5485,3.199999991920777e-05,3535.762844,321.9925497272727,1065.8882932644597,498.6363636363636,,64.0,21,20,20,287.8095238095238,normal,20.0,0.0,20.0,20.0
1242,10,568,0.001623000000108732,4.968702000000121,0.6956092222222247,1.6073685126542443,56.8,142.90620226088194,11,5532,5.199999986871262e-05,3535.853135,321.998159,1065.9162370015022,502.90909090909093,,64.0,21,20,20,290.4761904761905,normal,20.0,0.0,20.0,20.0
1243,9,781,0.0024559999997109117,5.242656000000352,0.768184749999989,1.8115317190522682,86.77777777777777,92.20000000000002,10,2966,5.800000008093775e-05,3535.765166,354.1866463,1117.8940278422974,296.6,,64.0,19,20,20,197.21052631578948,normal,20.0,0.0,20.0,20.0
1244,9,808,0.002456000000165659,5.706363000000238,1.3783022499999902,2.33280608217891,89.77777777777777,106.73384024910277,9,2897,0.00016700000014679972,3536.650983,394.1817516666667,1178.4281600202523,321.8888888888889,,64.0,18,20,20,205.83333333333334,normal,20.0,0.0,20.0,20.0
1245,9,536,0.0029239999998935673,5.455104000000119,0.8256348749999916,1.8752833886980604,59.55555555555556,82.96666666666667,10,2999,8.699999989403295e-05,3536.650956,354.3215956,1118.1579525077323,299.9,,64.0,19,20,20,186.05263157894737,normal,20.0,0.0,20.0,20.0
1246,9,808,0.0021459999998114654,5.745223000000351,1.3788173749999828,2.3465705935073573,89.77777777777777,90.56666666666666,10,2917,7.699999969190685e-05,3536.650921,354.76456360000003,1118.003051767467,291.7,,64.0,19,20,20,196.05263157894737,normal,20.0,0.0,20.0,20.0
1247,7,751,0.0016329999998561107,5.953103000000283,1.0991358333333967,2.3815539633358425,107.28571428571429,8.456571731037164,7,285,0.001073999999789521,3536.650821,506.1723217142857,1336.3171814224818,40.714285714285715,,64.0,14,20,20,74.0,normal,20.0,0.0,20.0,20.0
1248,13,1469,0.03319599999986167,10.016614000000118,2.7740884166666624,4.352210571589515,113.0,62.30750419784987,15,3797,0.00010299999985363684,3536.670527,237.9942454,912.5602085256544,253.13333333333333,,64.0,28,20,20,188.07142857142858,normal,20.0,0.0,20.0,20.0
1249,9,808,0.002662999999756721,5.75516400000015,1.3833027499999844,2.3476786851930878,89.77777777777777,106.73384024910277,9,2897,8.900000011635711e-05,3536.662144,394.18798200000003,1178.4300344499065,321.8888888888889,,64.0,18,20,20,205.83333333333334,normal,20.0,0.0,20.0,20.0
1250,9,808,0.0018000000000029104,5.7745189999996,1.3804442500000391,2.3481825922981336,89.77777777777777,106.73384024910277,9,2897,7.199999981821747e-05,3536.664321,394.18610722222223,1178.4315570416038,321.8888888888889,,64.0,18,20,20,205.83333333333334,normal,20.0,0.0,20.0,20.0
1251,9,2454,0.0,9.998147999999674,1.3247577500000034,3.505127820006139,272.6666666666667,57.69719330870853,11,2227,4.3000000005122274e-05,3536.709562,322.4761378181818,1066.0448015864426,202.45454545454547,,64.0,20,20,20,234.05,normal,20.0,0.0,20.0,20.0
1252,17,791,0.003490999999939959,10.099827999999889,7.477863374999998,4.367340172501236,46.529411764705884,15.136909911427322,16,1258,0.015478999999686494,3536.890262,228.53174825,882.2377267399236,78.625,,64.0,33,20,20,62.09090909090909,normal,20.0,0.0,20.0,20.0
1253,17,791,0.026816999999937252,10.102027999999791,7.5332001875,4.425959610511304,46.529411764705884,13.794117647058822,17,1278,0.009465000000091095,3536.892823,215.14092776470588,856.0066086057519,75.17647058823529,,64.0,34,20,20,60.85294117647059,normal,20.0,0.0,20.0,20.0
1254,17,783,0.013660999999956402,10.0834890000001,7.5321932499999775,4.3968646053031435,46.05882352941177,31.610476463068732,18,2706,9.500000032858225e-05,3536.892773,203.18876377777778,831.9949806080582,150.33333333333334,,64.0,35,20,20,99.68571428571428,normal,20.0,0.0,20.0,20.0
1255,17,783,0.02271599999994578,10.045912999999928,7.479687937499989,4.3886326713792405,46.05882352941177,31.610476463068732,18,2706,9.099999988393392e-05,3537.744566,203.18892422222223,832.2074539077146,150.33333333333334,,64.0,35,20,20,99.68571428571428,normal,20.0,0.0,20.0,20.0
1256,17,773,0.013394000000062078,10.119052999999894,7.471494187500014,4.4162470705607815,45.470588235294116,27.073529411764703,17,2181,6.60000000607397e-05,3538.921222,215.203111,856.5132332360773,128.2941176470588,,64.0,34,20,20,86.88235294117646,normal,20.0,0.0,20.0,20.0
1257,17,773,0.015229999999974098,10.101150999999845,7.472501249999993,4.413522532693826,45.470588235294116,27.073529411764703,17,2181,9.899999986373587e-05,3538.921172,215.20407388235293,856.5129586652545,128.2941176470588,,64.0,34,20,20,86.88235294117646,normal,20.0,0.0,20.0,20.0
1258,4,92,0.014826999999968393,6.243318000000272,2.091993666666743,3.5951526468170374,23.0,0.9428090415820625,3,64,0.011777000000165572,3538.925524,1181.7284670000001,2041.3949145322756,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1259,4,92,0.014893000000029133,6.240859,2.0906366666667964,3.5941980276731456,23.0,0.9428090415820625,3,64,0.012427000000116095,3538.925443,1181.727574,2041.395614767983,21.333333333333332,,64.0,7,20,20,22.285714285714285,normal,20.0,0.0,20.0,20.0
1260,25,1635,0.002369999999700667,67.3168270000001,8.598194125000001,22.222931883350892,65.4,20.409673002429898,33,5493,8.200000002034358e-05,3542.147047,113.59007924242425,615.7884232404899,166.45454545454547,,64.0,58,20,20,122.89655172413794,normal,20.0,0.0,20.0,20.0
1261,9,542,0.0008199999997486884,4.846100000000206,0.7506549999999947,1.6624554589069165,60.22222222222222,104.2,10,3636,6.79999998283165e-05,3543.650755,354.9238211,1120.4055776907699,363.6,,64.0,19,20,20,219.89473684210526,normal,20.0,0.0,20.0,20.0
1262,22,1616,0.0020930000000589644,10.308129999999892,6.221393571428572,4.923527661206866,73.45454545454545,31.503052723789715,24,4106,8.399999978792039e-05,3544.185392,153.11634541666666,722.311569192666,171.08333333333334,,64.0,46,20,20,124.3913043478261,normal,20.0,0.0,20.0,20.0
1263,12,1337,0.0029120000003786117,65.03190699999959,5.9356387272727344,19.600042455217853,111.41666666666667,40.408126245430715,16,2824,7.400000004054164e-05,3554.632741,226.244629625,887.7182818081197,176.5,,64.0,28,20,20,148.60714285714286,normal,20.0,0.0,20.0,20.0
1264,50,3211,0.0007519999999203719,64.98484800000006,1.3370166530612273,9.281988872348656,64.22,94.53624518990478,151,177852,2.89999998130952e-05,3555.553851,23.98048288741722,289.35965564505005,1177.8278145695365,,64.0,201,20,20,900.8109452736319,normal,20.0,0.0,20.0,20.0
1265,77,3626,0.0005679999999301799,67.49941099999978,3.086973092105268,13.12885274808674,47.09090909090909,60.25687841184027,162,127101,3.100000003541936e-05,3556.494745,23.401658919753086,279.4590527663855,784.574074074074,,64.0,239,20,20,546.9748953974895,normal,20.0,0.0,20.0,20.0
1266,61,2997,0.0007369999998445564,67.32178199999998,5.968435850000007,18.442278952355785,49.131147540983605,73.71691265521544,153,142113,2.89999998130952e-05,3560.594113,25.612286614379087,287.9116805692716,928.843137254902,,64.0,214,20,20,678.0841121495328,normal,20.0,0.0,20.0,20.0
1267,17,842,0.0018910000003415917,10.118600999999671,7.529978437500006,4.41461712317396,49.529411764705884,9.666320934909345,16,919,0.003827000000001135,3572.29822,230.7980621875,891.0755440529534,57.4375,,64.0,33,20,20,53.36363636363637,normal,20.0,0.0,20.0,20.0
1268,17,916,0.001055000000178552,10.886588000000302,7.487263750000011,4.456793972547159,53.88235294117647,10.844353369380768,16,992,0.003535999999712658,3572.995355,230.7985190625,891.2615987715101,62.0,,64.0,33,20,20,57.81818181818182,normal,20.0,0.0,20.0,20.0
1269,24,1484,0.0036000000000058208,67.19423700000016,9.182396304347826,22.68489904691157,61.833333333333336,80.08393826340708,38,19271,3.300000025774352e-05,3576.090112,99.66459742105263,579.4753553369518,507.13157894736844,,64.0,62,20,20,334.758064516129,normal,20.0,0.0,20.0,20.0
1270,27,2130,0.00031399999988934724,67.96911799999998,8.49979223076924,21.48051880616018,78.88888888888889,28.00720178480021,32,5630,4.3000000005122274e-05,3576.131954,118.65928709375,631.221184858103,175.9375,,64.0,59,20,20,131.52542372881356,normal,20.0,0.0,20.0,20.0
1271,12,781,0.0012990000000172586,1.937945000000127,0.3278063636363516,0.5706448007150717,65.08333333333333,86.86900973345446,13,4172,9.899999986373587e-05,3576.401015,275.3834513846154,991.8325254344403,320.9230769230769,,64.0,25,20,20,198.12,normal,20.0,0.0,20.0,20.0
1272,13,801,0.004037000000153057,0.6363420000002407,0.12689125000000936,0.18193705863102091,61.61538461538461,69.70173189076029,15,4212,3.999999989900971e-05,3577.298956,238.58590360000002,923.6271655966126,280.8,,64.0,28,20,20,179.03571428571428,normal,20.0,0.0,20.0,20.0
1273,16,1331,0.0011319999998704589,0.4154350000003433,0.10356300000000071,0.13512805892403953,83.1875,53.12121317772858,20,5031,4.9000000217347406e-05,3577.30189,178.9413025,799.8911019526078,251.55,,64.0,36,20,20,176.72222222222223,normal,20.0,0.0,20.0,20.0
1274,95,5399,0.0015019999991636723,10.118519000000106,8.2044194787234,3.7180345014661373,56.83157894736842,7.534803630564238,95,8840,0.003620999999839114,3589.21576,45.899206831578944,367.42337519234496,93.05263157894737,,64.0,190,20,20,74.9421052631579,normal,20.0,0.0,20.0,20.0
